Station: Jungfraujoch
High alpine
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [µg/m³];NO2 [µg/m³];SO2 [µg/m³];CO [mg/m³];PM10 [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²]
14.01.2015 00:00;62.8;0.1;0.1;0.10;0.5;0.1;-10.9;;0.0
14.01.2015 01:00;62.0;0.1;0.0;0.10;1.5;0.1;-10.7;;0.0
14.01.2015 02:00;60.6;0.2;0.0;0.10;3.6;0.2;-10.9;;0.0
14.01.2015 03:00;59.9;0.2;0.0;0.10;3.1;0.3;-10.9;;0.0
14.01.2015 04:00;59.7;0.4;0.0;0.10;2.3;0.4;-10.9;;0.0
14.01.2015 05:00;59.5;0.4;0.0;0.10;0.5;0.5;-10.9;;0.0
14.01.2015 06:00;58.8;0.4;0.0;0.10;0.0;0.5;-11.5;;0.0
14.01.2015 07:00;59.6;0.5;0.0;0.10;1.0;0.6;-11.7;;0.0
14.01.2015 08:00;58.3;0.5;0.0;0.10;1.0;0.7;-12.1;;0.0
14.01.2015 09:00;59.5;0.5;0.0;0.10;0.9;0.6;-12.8;;17.2
14.01.2015 10:00;60.3;0.4;0.0;0.10;1.1;0.5;-12.9;;59.5
14.01.2015 11:00;60.1;0.3;0.0;0.10;0.2;0.4;-12.7;;120.2
14.01.2015 12:00;58.1;0.4;0.0;;1.7;0.7;-13.0;;143.3
14.01.2015 13:00;56.2;0.7;0.0;0.10;0.3;1.1;-13.0;;144.5
14.01.2015 14:00;60.4;0.4;0.0;0.10;0.8;0.6;-14.1;;130.3
14.01.2015 15:00;61.6;0.2;0.0;0.10;0.3;0.2;-14.7;;121.8
14.01.2015 16:00;60.9;0.3;0.0;0.10;0.0;0.4;-14.4;;69.5
14.01.2015 17:00;60.2;0.9;0.0;0.10;0.0;0.9;-14.6;;23.2
14.01.2015 18:00;60.6;0.6;0.0;0.10;0.2;0.6;-14.5;;0.0
14.01.2015 19:00;61.1;0.4;0.0;0.10;0.3;0.4;-15.3;;0.0
14.01.2015 20:00;61.7;0.2;0.0;0.10;0.0;0.2;-15.7;;0.0
14.01.2015 21:00;61.2;0.1;0.0;0.10;0.0;0.1;-15.6;;0.0
14.01.2015 22:00;61.7;0.1;0.0;0.10;;0.1;-14.8;;0.0
14.01.2015 23:00;61.4;0.1;0.0;0.10;0.6;0.1;-12.9;;0.0
15.01.2015 00:00;61.5;0.1;0.0;0.10;0.9;0.1;-10.9;;0.0
15.01.2015 01:00;64.4;0.1;0.1;0.10;0.3;0.1;-9.8;;0.0
15.01.2015 02:00;64.8;0.1;0.0;0.10;0.6;0.2;-9.5;;0.0
15.01.2015 03:00;64.8;0.1;0.0;0.10;0.0;0.2;-9.0;;0.0
15.01.2015 04:00;64.0;0.2;0.0;0.10;0.0;0.2;-8.6;;0.0
15.01.2015 05:00;63.0;0.2;0.0;0.10;0.7;0.3;-8.4;;0.0
15.01.2015 06:00;61.4;0.2;0.0;0.10;0.0;0.3;-8.7;;0.0
15.01.2015 07:00;58.7;0.1;0.0;0.10;0.4;0.2;-8.5;;0.0
15.01.2015 08:00;57.4;0.1;0.0;0.10;1.7;0.2;-8.1;;0.0
15.01.2015 09:00;58.4;0.1;0.1;0.10;0.4;0.1;-7.7;;9.0
15.01.2015 10:00;58.6;0.1;0.0;0.10;0.2;0.1;-7.1;;106.3
15.01.2015 11:00;58.7;0.1;0.0;0.10;0.9;0.1;-6.6;;154.5
15.01.2015 12:00;58.7;0.0;0.0;0.10;2.2;0.1;-6.5;;123.7
15.01.2015 13:00;58.8;0.1;0.1;0.10;0.0;0.1;-6.8;;172.5
15.01.2015 14:00;58.5;0.1;0.0;0.10;0.4;0.1;-6.6;;515.3
15.01.2015 15:00;58.1;0.0;0.1;0.10;0.7;0.1;-6.6;;359.8
15.01.2015 16:00;57.7;0.0;0.0;0.10;0.9;0.1;-7.2;;215.0
15.01.2015 17:00;59.4;0.1;0.0;0.10;0.0;0.1;-8.4;;20.7
15.01.2015 18:00;61.3;0.1;0.0;0.10;0.8;0.1;-8.3;;0.0
15.01.2015 19:00;61.7;0.1;0.0;0.10;1.6;0.1;-8.3;;0.0
15.01.2015 20:00;63.0;0.1;0.0;0.10;0.4;0.1;-8.1;;0.0
15.01.2015 21:00;63.7;0.1;0.0;0.10;0.2;0.1;-8.6;;0.0
15.01.2015 22:00;64.9;0.1;;0.10;0.9;0.1;-9.2;;0.0
15.01.2015 23:00;65.1;0.1;0.0;0.10;2.7;0.1;-10.0;;0.0
16.01.2015 00:00;64.7;0.1;0.0;0.10;0.3;0.1;-10.3;;0.0
16.01.2015 01:00;64.5;0.2;0.0;0.10;0.0;0.2;-11.0;;0.0
16.01.2015 02:00;64.0;0.2;0.0;0.10;1.2;0.2;-10.8;;0.0
16.01.2015 03:00;63.6;0.2;0.0;0.10;3.2;0.2;-11.4;;0.0
16.01.2015 04:00;61.8;0.3;0.0;0.10;3.3;0.3;-11.8;;0.0
16.01.2015 05:00;60.2;0.4;0.0;0.10;2.3;0.4;-11.7;;0.0
16.01.2015 06:00;56.9;0.5;0.0;0.10;1.1;0.5;-12.2;;0.0
16.01.2015 07:00;58.4;0.4;0.0;0.10;0.7;0.4;-12.2;;0.0
16.01.2015 08:00;56.7;0.6;0.0;0.10;0.2;0.6;-12.2;;0.0
16.01.2015 09:00;57.3;0.7;0.0;0.10;1.8;0.8;-11.9;;9.5
16.01.2015 10:00;57.1;0.8;0.0;0.10;1.7;1.0;-11.4;;43.0
16.01.2015 11:00;53.3;1.5;0.1;0.10;0.7;2.3;-11.7;;92.3
16.01.2015 12:00;51.6;2.2;0.0;0.10;1.2;3.8;-11.7;;151.3
16.01.2015 13:00;;2.2;;0.10;1.7;3.8;-11.1;;177.3
16.01.2015 14:00;;3.7;;0.10;1.1;6.2;-11.0;;146.7
16.01.2015 15:00;;;;0.10;;;-11.2;;121.8
16.01.2015 16:00;51.6;4.6;0.1;0.10;0.0;6.2;-11.2;;62.2
16.01.2015 17:00;48.7;6.7;0.1;0.10;0.4;7.7;-11.1;;23.8
16.01.2015 18:00;46.3;8.9;0.1;0.20;0.0;9.0;-11.2;;0.0
16.01.2015 19:00;42.8;10.8;0.1;0.20;0.3;10.8;-11.2;;0.0
16.01.2015 20:00;40.3;11.8;0.0;0.20;0.7;11.8;-11.5;;0.0
16.01.2015 21:00;40.7;10.5;0.0;0.20;1.0;10.5;-11.6;;0.0
16.01.2015 22:00;38.8;11.5;0.0;0.20;0.8;11.5;-11.5;;0.0
16.01.2015 23:00;32.3;14.7;0.0;0.20;0.0;14.7;-11.7;;0.0
17.01.2015 00:00;37.7;11.2;0.0;0.20;0.0;11.2;-12.1;;0.0
17.01.2015 01:00;40.5;9.6;0.0;0.20;0.6;9.6;-12.1;;0.0
17.01.2015 02:00;36.1;11.8;0.0;0.20;0.4;11.8;-12.4;;0.0
17.01.2015 03:00;33.4;12.3;0.0;;0.0;12.4;-13.0;;0.0
17.01.2015 04:00;35.0;11.2;0.0;;0.0;11.3;-12.8;;0.0
17.01.2015 05:00;35.0;10.6;0.0;0.20;0.0;10.7;-12.9;;0.0
17.01.2015 06:00;38.8;8.6;0.0;0.20;0.4;8.7;-13.2;;0.0
17.01.2015 07:00;36.6;8.9;0.0;0.20;0.0;9.0;-14.1;;0.0
17.01.2015 08:00;45.9;5.2;0.0;0.10;;5.3;-15.1;;0.0
17.01.2015 09:00;57.8;1.2;0.0;0.10;1.0;1.4;-16.0;;10.8
17.01.2015 10:00;59.4;0.5;0.0;0.10;0.0;0.6;-16.6;;87.2
17.01.2015 11:00;59.8;0.2;0.0;0.10;0.0;0.3;-17.3;;145.7
17.01.2015 12:00;59.7;0.2;0.0;0.10;0.4;0.3;-17.3;;243.3
17.01.2015 13:00;60.8;0.2;0.0;0.10;0.0;0.3;-17.4;;207.5
17.01.2015 14:00;62.6;0.1;0.0;0.10;;0.2;-17.6;;197.2
17.01.2015 15:00;61.6;0.1;0.0;0.10;0.0;0.2;-17.8;;154.2
17.01.2015 16:00;58.6;0.3;0.0;0.10;0.0;0.4;-17.4;;108.5
17.01.2015 17:00;56.0;0.5;0.0;0.10;;0.5;-17.6;;28.8
17.01.2015 18:00;46.5;1.7;0.1;0.10;0.0;1.8;-17.9;;0.0
17.01.2015 19:00;44.2;2.1;0.1;0.10;0.8;2.1;-18.2;;0.0
17.01.2015 20:00;47.1;1.6;0.1;0.10;1.1;1.6;-18.8;;0.0
17.01.2015 21:00;50.2;1.4;0.1;0.10;0.7;1.4;-19.3;;0.0
17.01.2015 22:00;53.5;1.0;0.1;0.10;0.1;1.0;-19.6;;0.0
17.01.2015 23:00;51.5;1.1;;0.10;0.0;1.2;-19.6;;0.0
18.01.2015 00:00;51.4;1.1;0.1;0.10;0.5;1.2;-20.1;;0.0
18.01.2015 01:00;51.7;1.0;0.1;0.10;0.3;1.0;-19.5;;0.0
18.01.2015 02:00;56.0;0.7;0.1;0.10;;0.7;-19.0;;0.0
18.01.2015 03:00;57.9;0.5;0.1;0.10;0.0;0.5;-19.2;;0.0
18.01.2015 04:00;59.6;0.4;0.2;0.10;0.0;0.4;-19.2;;0.0
18.01.2015 05:00;58.8;0.4;0.1;0.10;0.0;0.4;-19.4;;0.0
18.01.2015 06:00;58.7;0.5;0.1;0.10;0.0;0.5;-19.7;;0.0
18.01.2015 07:00;57.9;0.5;0.1;0.10;0.0;0.5;-19.8;;0.0
18.01.2015 08:00;56.1;0.6;0.1;0.10;0.0;0.6;-20.0;;0.0
18.01.2015 09:00;57.6;0.5;0.1;0.10;0.0;0.5;-20.0;;58.2
18.01.2015 10:00;63.4;0.2;0.3;0.10;0.4;0.4;-18.9;;207.0
18.01.2015 11:00;65.2;0.2;0.4;0.10;1.9;0.3;-18.1;;335.5
18.01.2015 12:00;67.8;0.1;0.2;0.10;0.0;0.2;-17.3;;411.3
18.01.2015 13:00;68.7;0.1;0.2;0.10;2.2;0.2;-16.6;;407.3
18.01.2015 14:00;65.5;0.2;0.2;0.10;2.7;0.3;-17.7;;404.2
18.01.2015 15:00;70.0;0.1;0.2;0.10;;0.2;-16.5;;355.7
18.01.2015 16:00;69.5;0.1;0.2;0.10;0.9;0.2;-16.5;;218.7
18.01.2015 17:00;71.6;0.1;0.1;0.10;0.6;0.2;-17.5;;36.2
18.01.2015 18:00;74.8;0.1;0.1;0.10;0.0;0.1;-16.5;;0.5
18.01.2015 19:00;77.4;0.1;0.1;0.10;0.0;0.1;-15.8;;0.0
18.01.2015 20:00;77.3;0.1;0.0;0.10;0.7;0.1;-16.4;;0.0
18.01.2015 21:00;78.3;0.1;0.1;0.10;2.7;0.1;-16.7;;0.0
18.01.2015 22:00;77.0;0.1;0.1;0.10;1.7;0.1;-17.5;;0.0
18.01.2015 23:00;76.5;0.1;0.1;0.10;0.3;0.1;-17.3;;0.0
19.01.2015 00:00;76.1;0.1;0.1;0.10;1.1;0.1;-16.7;;0.0
19.01.2015 01:00;75.0;0.1;0.2;0.10;1.6;0.1;-17.5;;0.0
19.01.2015 02:00;73.4;0.1;0.2;0.10;0.3;0.1;-17.2;;0.0
19.01.2015 03:00;67.2;0.3;0.4;0.10;0.4;0.3;-16.9;;0.0
19.01.2015 04:00;65.2;0.4;0.6;0.10;1.6;0.4;-16.8;;0.0
19.01.2015 05:00;65.6;0.3;0.5;0.10;0.9;0.4;-16.7;;0.0
19.01.2015 06:00;60.8;0.4;0.5;0.10;1.8;0.4;-15.9;;0.0
19.01.2015 07:00;60.9;0.3;0.3;0.10;0.0;0.3;-16.0;;0.0
19.01.2015 08:00;61.7;0.2;0.3;0.10;0.0;0.2;-16.0;;0.0
19.01.2015 09:00;60.5;0.2;0.3;0.10;0.0;0.3;-15.8;;19.5
19.01.2015 10:00;60.5;0.2;0.2;0.10;0.2;0.3;-15.6;;108.2
19.01.2015 11:00;60.0;0.2;0.2;0.10;1.4;0.3;-15.5;;154.5
19.01.2015 12:00;60.1;0.2;0.3;0.10;0.3;0.3;-15.3;;216.0
19.01.2015 13:00;60.9;0.1;0.2;0.10;0.0;0.2;-14.8;;192.7
19.01.2015 14:00;61.4;0.2;0.2;0.10;0.2;0.2;-14.8;;194.0
19.01.2015 15:00;61.6;0.2;0.2;0.10;0.0;0.3;-14.7;;164.7
19.01.2015 16:00;62.9;0.2;0.1;0.10;0.0;0.2;-14.7;;81.2
19.01.2015 17:00;63.4;0.2;0.1;0.10;0.0;0.2;-14.6;;26.2
19.01.2015 18:00;63.7;0.2;0.1;0.10;2.1;0.2;-14.6;;0.3
19.01.2015 19:00;63.9;0.2;0.1;;1.2;0.2;-15.1;;0.0
19.01.2015 20:00;63.9;0.2;0.1;0.10;0.9;0.2;-15.0;;0.0
19.01.2015 21:00;64.0;0.1;0.1;0.10;0.4;0.2;-15.1;;0.0
19.01.2015 22:00;64.0;0.2;0.1;0.10;0.2;0.2;-15.3;;0.0
19.01.2015 23:00;63.8;0.2;0.1;0.10;0.4;0.3;-15.3;;0.0
20.01.2015 00:00;63.8;0.2;;0.10;0.8;0.2;-15.1;;0.0
20.01.2015 01:00;64.0;0.2;0.1;0.10;0.3;0.2;-15.4;;0.0
20.01.2015 02:00;63.8;0.2;0.0;0.10;0.1;0.2;-15.2;;0.0
20.01.2015 03:00;63.8;0.2;0.0;0.10;0.0;0.2;-15.4;;0.0
20.01.2015 04:00;63.5;0.1;0.0;0.10;0.4;0.2;-15.4;;0.0
20.01.2015 05:00;63.4;0.2;0.1;0.10;0.4;0.2;-15.5;;0.0
20.01.2015 06:00;63.0;0.2;0.0;0.10;0.4;0.2;-15.6;;0.0
20.01.2015 07:00;62.6;0.3;0.1;0.10;0.0;0.4;-15.9;;0.0
20.01.2015 08:00;62.5;0.2;0.1;0.10;0.9;0.3;-15.8;;0.0
20.01.2015 09:00;62.3;0.2;0.1;0.10;0.5;0.3;-16.1;;18.3
20.01.2015 10:00;62.0;0.2;0.1;0.10;0.4;0.2;-16.0;;107.5
20.01.2015 11:00;61.9;0.2;0.1;0.10;0.7;0.3;-15.6;;162.8
20.01.2015 12:00;61.9;0.2;0.1;0.10;0.2;0.3;-15.7;;227.7
20.01.2015 13:00;62.9;0.2;0.1;0.10;0.0;0.2;-14.7;;224.5
20.01.2015 14:00;64.1;0.2;0.1;0.10;0.2;0.2;-14.6;;219.3
20.01.2015 15:00;64.3;0.2;0.0;0.10;0.0;0.2;-14.6;;173.7
20.01.2015 16:00;64.1;0.1;0.0;0.10;;0.2;-14.9;;100.2
20.01.2015 17:00;64.0;0.2;0.0;0.10;;0.2;-15.3;;28.5
20.01.2015 18:00;64.2;0.2;0.0;0.10;1.3;0.2;-15.0;;0.5
20.01.2015 19:00;64.1;0.1;0.0;0.10;3.8;0.2;-14.7;;0.0
20.01.2015 20:00;64.7;0.1;0.0;0.10;2.0;0.1;-14.9;;0.0
20.01.2015 21:00;64.8;0.1;0.0;0.10;0.6;0.1;-14.6;;0.0
20.01.2015 22:00;65.0;0.1;0.0;0.10;0.0;0.1;-14.6;;0.0
20.01.2015 23:00;65.0;0.1;0.0;0.10;0.0;0.1;-14.8;;0.0
21.01.2015 00:00;65.0;0.1;0.0;0.10;1.0;0.2;-14.6;;0.0
21.01.2015 01:00;64.6;0.2;0.0;0.10;0.2;0.2;-14.6;;0.0
21.01.2015 02:00;64.4;0.2;0.0;0.10;0.5;0.2;-14.3;;0.0
21.01.2015 03:00;64.4;0.2;0.0;0.10;0.0;0.2;-14.9;;0.0
21.01.2015 04:00;64.3;0.2;0.0;0.10;0.4;0.2;-15.0;;0.0
21.01.2015 05:00;64.0;0.2;0.0;0.10;0.0;0.2;-15.4;;0.0
21.01.2015 06:00;64.0;0.2;0.1;0.10;0.8;0.2;-16.2;;0.0
21.01.2015 07:00;64.1;0.2;0.1;0.10;1.3;0.3;-16.0;;0.0
21.01.2015 08:00;65.5;0.2;0.1;0.10;0.0;0.2;-15.9;;0.0
21.01.2015 09:00;67.1;0.1;0.1;0.10;0.0;0.2;-15.9;;13.8
21.01.2015 10:00;69.0;0.1;0.0;0.10;;0.1;-15.7;;98.8
21.01.2015 11:00;69.1;0.1;0.0;0.10;0.0;0.1;-15.7;;223.8
21.01.2015 12:00;69.3;0.1;0.1;0.10;1.3;0.1;-16.0;;221.5
21.01.2015 13:00;66.4;0.1;0.0;0.10;1.1;0.1;-15.0;;229.7
21.01.2015 14:00;62.7;0.1;0.0;0.10;1.3;0.2;-14.9;;237.7
21.01.2015 15:00;60.9;0.1;0.0;0.10;1.6;0.1;-15.0;;186.0
21.01.2015 16:00;60.2;0.1;0.0;0.10;0.0;0.2;-15.1;;95.3
21.01.2015 17:00;60.2;0.2;0.0;0.10;0.0;0.2;-15.4;;33.7
21.01.2015 18:00;59.5;0.4;0.0;0.10;;0.4;-15.6;;0.2
21.01.2015 19:00;59.3;0.4;0.0;0.10;0.9;0.4;-15.5;;0.0
21.01.2015 20:00;58.6;0.6;0.0;0.10;1.9;0.7;-15.3;;0.0
21.01.2015 21:00;58.2;0.8;0.0;0.10;1.6;0.8;-15.3;;0.0
21.01.2015 22:00;57.8;0.8;0.0;0.10;0.0;0.8;-15.3;;0.0
21.01.2015 23:00;57.6;0.8;0.1;0.10;1.3;0.8;-15.0;;0.0
22.01.2015 00:00;57.6;0.9;0.0;0.10;1.3;0.9;-15.2;;0.0
22.01.2015 01:00;57.0;1.0;;0.10;1.3;1.0;-15.3;;0.0
22.01.2015 02:00;55.6;1.4;0.0;0.10;0.8;1.4;-15.3;;0.0
22.01.2015 03:00;50.8;2.9;0.1;0.10;2.3;2.9;-15.6;;0.0
22.01.2015 04:00;46.7;3.7;0.1;0.20;1.1;3.8;-15.5;;0.0
22.01.2015 05:00;47.0;3.6;0.1;0.20;1.0;3.7;-15.5;;0.0
22.01.2015 06:00;53.1;2.3;0.1;0.10;0.0;2.4;-15.5;;0.0
22.01.2015 07:00;57.1;1.5;0.0;0.10;0.5;1.6;-15.6;;0.0
22.01.2015 08:00;57.0;1.4;0.0;0.10;0.0;1.4;-16.0;;0.0
22.01.2015 09:00;55.9;1.5;0.0;0.10;1.0;1.7;-16.2;;34.8
22.01.2015 10:00;61.3;0.6;0.0;;0.6;0.9;-15.8;;213.8
22.01.2015 11:00;64.5;0.3;0.0;;2.0;0.6;-15.6;;319.5
22.01.2015 12:00;64.4;0.3;0.0;0.10;2.2;0.5;-15.0;;478.7
22.01.2015 13:00;65.2;0.2;0.0;0.10;2.1;0.4;-14.1;;495.0
22.01.2015 14:00;66.2;0.2;0.0;0.10;;0.3;-13.4;;464.5
22.01.2015 15:00;66.2;0.2;0.0;0.10;;0.3;-13.1;;384.2
22.01.2015 16:00;66.4;0.2;0.0;0.10;0.5;0.3;-13.0;;235.5
22.01.2015 17:00;66.4;0.3;0.0;0.10;1.5;0.3;-14.1;;44.0
22.01.2015 18:00;66.7;0.3;0.0;0.10;2.3;0.3;-15.4;;7.3
22.01.2015 19:00;68.0;0.2;0.0;0.10;0.6;0.2;-14.1;;0.0
22.01.2015 20:00;67.0;0.2;0.0;0.10;;0.2;-14.7;;0.0
22.01.2015 21:00;66.4;0.3;0.0;0.10;0.0;0.3;-15.6;;0.0
22.01.2015 22:00;66.8;0.3;0.0;0.10;;0.3;-15.4;;0.0
22.01.2015 23:00;66.8;0.4;0.0;0.10;0.0;0.4;-15.4;;0.0
23.01.2015 00:00;66.1;0.5;0.0;0.10;0.9;0.6;-16.0;;0.0
23.01.2015 01:00;66.9;0.7;0.0;0.10;1.6;0.9;-15.8;;0.0
23.01.2015 02:00;67.9;0.8;0.0;0.10;0.4;1.0;-15.3;;0.0
23.01.2015 03:00;66.7;;0.0;0.10;0.9;;-14.4;;0.0
23.01.2015 04:00;65.6;0.5;0.0;0.10;1.4;0.7;-14.6;;0.0
23.01.2015 05:00;65.4;0.4;0.0;0.10;0.3;0.4;-14.9;;0.0
23.01.2015 06:00;65.4;0.3;0.0;0.10;0.0;0.3;-14.9;;0.0
23.01.2015 07:00;65.8;0.3;0.0;0.10;0.1;0.3;-15.2;;0.0
23.01.2015 08:00;67.0;0.2;0.0;0.10;0.5;0.2;-15.1;;0.0
23.01.2015 09:00;67.8;0.2;0.0;0.10;0.2;0.3;-14.9;;34.3
23.01.2015 10:00;68.4;0.2;0.0;0.10;0.5;0.4;-14.3;;169.2
23.01.2015 11:00;66.8;0.3;0.0;0.10;0.6;0.6;-14.3;;223.3
23.01.2015 12:00;66.8;0.2;0.0;0.10;3.3;0.2;-14.3;;431.8
23.01.2015 13:00;66.0;0.2;0.0;0.10;1.5;0.2;-14.1;;461.3
23.01.2015 14:00;65.7;0.1;0.0;0.10;0.0;0.2;-13.5;;501.5
23.01.2015 15:00;66.7;0.1;0.1;0.10;;0.2;-13.6;;388.2
23.01.2015 16:00;65.9;0.1;0.0;0.10;1.8;0.2;-15.3;;210.8
23.01.2015 17:00;66.6;0.2;0.0;0.10;2.8;0.2;-15.5;;30.7
23.01.2015 18:00;67.1;0.2;0.0;0.10;0.0;0.2;-14.9;;1.5
23.01.2015 19:00;66.5;0.2;0.0;0.10;;0.2;-14.6;;0.0
23.01.2015 20:00;65.9;0.1;0.0;0.10;0.0;0.1;-14.1;;0.0
23.01.2015 21:00;66.0;0.1;0.0;0.10;0.0;0.1;-13.5;;0.0
23.01.2015 22:00;65.7;0.1;0.0;0.10;0.0;0.1;-13.5;;0.0
23.01.2015 23:00;66.1;0.1;0.0;0.10;0.1;0.1;-14.2;;0.0
24.01.2015 00:00;65.8;0.1;0.0;0.10;0.8;0.1;-14.1;;0.0
24.01.2015 01:00;66.3;0.1;0.0;0.10;0.3;0.1;-14.2;;0.0
24.01.2015 02:00;65.8;0.1;;0.10;0.3;0.1;-15.1;;0.0
24.01.2015 03:00;65.3;0.1;0.0;0.10;0.0;0.2;-15.5;;0.0
24.01.2015 04:00;65.9;0.1;0.0;0.10;0.0;0.2;-15.5;;0.0
24.01.2015 05:00;65.8;0.1;0.0;0.10;0.8;0.1;-15.9;;0.0
24.01.2015 06:00;66.1;0.1;0.0;0.10;0.5;0.1;-16.1;;0.0
24.01.2015 07:00;66.0;0.1;0.0;0.10;0.0;0.1;-16.5;;0.0
24.01.2015 08:00;66.0;0.2;0.0;0.10;1.3;0.2;-16.8;;0.0
24.01.2015 09:00;69.5;0.2;0.0;0.10;0.6;0.2;-16.6;;60.0
24.01.2015 10:00;78.0;0.1;0.0;0.10;0.0;0.2;-16.1;;219.5
24.01.2015 11:00;79.6;0.2;0.0;0.10;1.7;0.3;-15.9;;359.2
24.01.2015 12:00;75.7;0.2;0.0;0.10;;0.2;-16.6;;474.3
24.01.2015 13:00;77.7;0.2;0.0;0.10;0.0;0.3;-17.3;;495.8
24.01.2015 14:00;75.4;0.2;0.0;0.10;0.0;0.2;-17.5;;437.5
24.01.2015 15:00;72.1;0.1;0.0;0.10;0.0;0.1;-17.3;;225.8
24.01.2015 16:00;71.0;0.1;0.0;0.10;0.0;0.1;-18.5;;113.3
24.01.2015 17:00;69.5;0.3;0.0;0.10;0.5;0.3;-19.4;;64.8
24.01.2015 18:00;68.5;0.4;0.0;0.10;2.2;0.4;-19.9;;3.7
24.01.2015 19:00;67.7;0.4;0.0;0.10;0.0;0.4;-20.3;;0.0
24.01.2015 20:00;68.7;0.2;0.0;0.10;1.3;0.2;-20.3;;0.0
24.01.2015 21:00;68.0;0.2;0.0;0.10;1.4;0.2;-19.4;;0.0
24.01.2015 22:00;66.3;0.2;0.0;0.10;0.4;0.2;-18.9;;0.0
24.01.2015 23:00;63.9;0.4;0.0;0.10;0.7;0.4;-19.2;;0.0
25.01.2015 00:00;56.2;1.1;0.0;0.10;0.9;1.1;-18.8;;0.0
25.01.2015 01:00;53.6;1.2;0.0;0.10;0.0;1.2;-19.5;;0.0
25.01.2015 02:00;44.8;2.4;0.0;0.10;;2.4;-20.2;;0.0
25.01.2015 03:00;40.7;3.0;0.1;;0.1;3.0;-20.5;;0.0
25.01.2015 04:00;40.5;3.5;0.1;;0.1;3.5;-21.0;;0.0
25.01.2015 05:00;46.3;3.0;0.1;0.10;1.7;3.0;-20.8;;0.0
25.01.2015 06:00;42.6;3.8;0.2;0.10;0.0;3.9;-21.3;;0.0
25.01.2015 07:00;39.8;4.4;0.1;0.20;0.1;4.5;-21.7;;0.0
25.01.2015 08:00;41.9;3.7;0.1;0.20;0.4;3.8;-22.1;;0.0
25.01.2015 09:00;43.5;2.9;0.1;0.10;1.3;3.4;-22.3;;45.5
25.01.2015 10:00;51.8;1.5;0.0;0.10;1.6;2.3;-22.2;;177.7
25.01.2015 11:00;55.2;1.0;0.0;0.10;0.7;1.8;-22.2;;393.0
25.01.2015 12:00;56.6;0.8;0.1;0.10;0.6;1.7;-22.3;;491.2
25.01.2015 13:00;65.1;0.3;0.0;0.10;0.2;0.6;-21.9;;519.3
25.01.2015 14:00;67.4;0.2;0.0;0.10;1.8;0.3;-21.7;;452.3
25.01.2015 15:00;67.4;0.2;0.0;0.10;0.7;0.2;-21.3;;402.2
25.01.2015 16:00;68.2;0.2;0.1;0.10;0.0;0.4;-21.0;;285.3
25.01.2015 17:00;71.8;0.3;0.0;0.10;0.2;0.3;-21.1;;53.0
25.01.2015 18:00;68.8;0.4;0.1;0.10;0.5;0.4;-22.1;;1.8
25.01.2015 19:00;68.6;0.3;0.1;0.10;0.2;0.3;-22.1;;0.0
25.01.2015 20:00;70.9;0.3;0.0;0.10;0.0;0.3;-21.4;;0.0
25.01.2015 21:00;74.2;0.2;0.0;0.10;0.5;0.2;-19.8;;0.0
25.01.2015 22:00;74.8;0.1;0.0;0.10;1.1;0.2;-19.0;;0.0
25.01.2015 23:00;72.4;0.1;0.0;0.10;0.9;0.2;-18.4;;0.0
26.01.2015 00:00;71.3;0.2;0.0;0.10;0.0;0.2;-17.7;;0.0
26.01.2015 01:00;71.4;0.2;0.0;0.10;;0.2;-18.1;;0.0
26.01.2015 02:00;73.4;0.2;0.1;0.10;0.0;0.2;-19.0;;0.0
26.01.2015 03:00;75.5;0.2;;0.10;0.0;0.2;-19.1;;0.0
26.01.2015 04:00;73.4;0.1;0.0;0.10;0.3;0.2;-19.5;;0.0
26.01.2015 05:00;70.9;0.1;0.1;0.10;1.5;0.1;-20.4;;0.0
26.01.2015 06:00;72.2;0.1;0.0;0.10;0.0;0.1;-20.0;;0.0
26.01.2015 07:00;73.9;0.1;0.0;0.10;0.0;0.1;-19.5;;0.0
26.01.2015 08:00;73.4;0.1;0.0;0.10;0.0;0.2;-18.8;;0.0
26.01.2015 09:00;72.0;;0.1;0.10;0.0;;-17.2;;22.3
26.01.2015 10:00;69.1;0.1;0.0;0.10;;0.1;-15.7;;113.5
26.01.2015 11:00;68.3;0.0;0.0;0.10;0.3;0.1;-15.6;;210.0
26.01.2015 12:00;68.6;0.0;0.0;0.10;0.8;0.1;-15.8;;169.3
26.01.2015 13:00;67.5;0.0;0.0;0.10;1.5;0.1;-15.2;;184.5
26.01.2015 14:00;65.6;0.0;0.0;0.10;0.6;0.1;-14.8;;200.0
26.01.2015 15:00;63.8;0.1;0.0;0.10;0.3;0.1;-14.2;;162.3
26.01.2015 16:00;62.4;0.1;0.0;0.10;1.2;0.1;-13.5;;72.7
26.01.2015 17:00;60.5;0.1;0.0;0.10;;0.2;-13.4;;38.5
26.01.2015 18:00;59.8;0.4;0.0;0.10;0.7;0.4;-13.6;;1.8
26.01.2015 19:00;61.3;0.4;0.0;0.10;0.0;0.4;-14.1;;0.0
26.01.2015 20:00;60.4;0.3;0.0;0.10;0.0;0.3;-14.0;;0.0
26.01.2015 21:00;55.8;0.6;0.0;0.10;0.6;0.6;-13.8;;0.0
26.01.2015 22:00;55.5;0.5;0.0;0.10;;0.5;-13.7;;0.0
